ds,yhat,yhat_lower,yhat_upper,Actual,Type
2011-05-20,1041087.4699799715,342290.9304448929,1787525.0889529905,776838.56,Actual
2011-05-20,1041087.4699799715,342290.9304448929,1787525.0889529905,836049.89,Actual
2011-05-20,1041087.4699799715,342290.9304448929,1787525.0889529905,1382783.83,Actual
2011-05-20,1041087.4699799715,342290.9304448929,1787525.0889529905,1725268.56,Actual
2011-05-20,1041087.4699799715,342290.9304448929,1787525.0889529905,1151282.31,Actual
2011-05-20,1041087.4699799715,342290.9304448929,1787525.0889529905,1234281.7,Actual
2011-05-20,1041087.4699799715,342290.9304448929,1787525.0889529905,924134.99,Actual
2011-05-20,1041087.4699799715,342290.9304448929,1787525.0889529905,844443.35,Actual
2011-05-20,1041087.4699799715,342290.9304448929,1787525.0889529905,994610.43,Actual
2011-05-20,1041087.4699799715,342290.9304448929,1787525.0889529905,970307.83,Actual
2011-05-20,1041087.4699799715,342290.9304448929,1787525.0889529905,593941.9,Actual
2011-05-20,1041087.4699799715,342290.9304448929,1787525.0889529905,1355234.3,Actual
2011-05-20,1041087.4699799715,342290.9304448929,1787525.0889529905,1688281.86,Actual
2011-05-20,1041087.4699799715,342290.9304448929,1787525.0889529905,1239466.97,Actual
2011-05-20,1041087.4699799715,342290.9304448929,1787525.0889529905,1720908.01,Actual
2011-05-20,1041087.4699799715,342290.9304448929,1787525.0889529905,1959967.8,Actual
2011-05-20,1041087.4699799715,342290.9304448929,1787525.0889529905,239206.26,Actual
2011-05-20,1041087.4699799715,342290.9304448929,1787525.0889529905,1428218.27,Actual
2011-05-20,1041087.4699799715,342290.9304448929,1787525.0889529905,1337617.55,Actual
2011-05-20,1041087.4699799715,342290.9304448929,1787525.0889529905,299614.33,Actual
2011-05-27,1054855.7112331209,349187.64927959,1716714.2760499206,1311153.72,Actual
2011-05-27,1054855.7112331209,349187.64927959,1716714.2760499206,1797732.56,Actual
2011-05-27,1054855.7112331209,349187.64927959,1716714.2760499206,297149.69,Actual
2011-05-27,1054855.7112331209,349187.64927959,1716714.2760499206,550735.64,Actual
2011-05-27,1054855.7112331209,349187.64927959,1716714.2760499206,1278304.33,Actual
2011-05-27,1054855.7112331209,349187.64927959,1716714.2760499206,1944433.17,Actual
2011-05-27,1054855.7112331209,349187.64927959,1716714.2760499206,972373.81,Actual
2011-05-27,1054855.7112331209,349187.64927959,1716714.2760499206,996723.58,Actual
2011-05-27,1054855.7112331209,349187.64927959,1716714.2760499206,1216876.52,Actual
2011-05-27,1054855.7112331209,349187.64927959,1716714.2760499206,457216.87,Actual
2011-05-27,1054855.7112331209,349187.64927959,1716714.2760499206,1175447.49,Actual
2011-05-27,1054855.7112331209,349187.64927959,1716714.2760499206,892056.64,Actual
2011-05-27,1054855.7112331209,349187.64927959,1716714.2760499206,850708.6,Actual
2011-05-27,1054855.7112331209,349187.64927959,1716714.2760499206,2080694.24,Actual
2011-05-27,1054855.7112331209,349187.64927959,1716714.2760499206,553834.04,Actual
2011-05-27,1054855.7112331209,349187.64927959,1716714.2760499206,308442.49,Actual
2011-05-27,1054855.7112331209,349187.64927959,1716714.2760499206,718373.94,Actual
2011-05-27,1054855.7112331209,349187.64927959,1716714.2760499206,744389.81,Actual
2011-05-27,1054855.7112331209,349187.64927959,1716714.2760499206,348655.2,Actual
2011-05-27,1054855.7112331209,349187.64927959,1716714.2760499206,1065214.14,Actual
2011-05-27,1054855.7112331209,349187.64927959,1716714.2760499206,1820723.17,Actual
2011-05-27,1054855.7112331209,349187.64927959,1716714.2760499206,964332.51,Actual
2011-05-27,1054855.7112331209,349187.64927959,1716714.2760499206,1361945.18,Actual
2011-05-27,1054855.7112331209,349187.64927959,1716714.2760499206,1388553.11,Actual
2011-05-27,1054855.7112331209,349187.64927959,1716714.2760499206,1743000.38,Actual
2011-05-27,1054855.7112331209,349187.64927959,1716714.2760499206,857939.41,Actual
2011-05-27,1054855.7112331209,349187.64927959,1716714.2760499206,239431.85,Actual
2011-05-27,1054855.7112331209,349187.64927959,1716714.2760499206,1466046.67,Actual
2011-05-27,1054855.7112331209,349187.64927959,1716714.2760499206,369350.6,Actual
2011-05-27,1054855.7112331209,349187.64927959,1716714.2760499206,1866369.93,Actual
2011-05-27,1054855.7112331209,349187.64927959,1716714.2760499206,1986597.95,Actual
2011-05-27,1054855.7112331209,349187.64927959,1716714.2760499206,1342273.64,Actual
2011-05-27,1054855.7112331209,349187.64927959,1716714.2760499206,1523979.11,Actual
2011-05-27,1054855.7112331209,349187.64927959,1716714.2760499206,503295.29,Actual
2011-05-27,1054855.7112331209,349187.64927959,1716714.2760499206,1406124.14,Actual
2011-05-27,1054855.7112331209,349187.64927959,1716714.2760499206,817653.25,Actual
2011-05-27,1054855.7112331209,349187.64927959,1716714.2760499206,1021568.34,Actual
2011-05-27,1054855.7112331209,349187.64927959,1716714.2760499206,444718.68,Actual
2011-05-27,1054855.7112331209,349187.64927959,1716714.2760499206,1160043.98,Actual
2011-05-27,1054855.7112331209,349187.64927959,1716714.2760499206,578209.63,Actual
2011-05-27,1054855.7112331209,349187.64927959,1716714.2760499206,941311.83,Actual
2011-05-27,1054855.7112331209,349187.64927959,1716714.2760499206,429305.82,Actual
2011-05-27,1054855.7112331209,349187.64927959,1716714.2760499206,356886.1,Actual
2011-05-27,1054855.7112331209,349187.64927959,1716714.2760499206,507086.75,Actual
2011-05-27,1054855.7112331209,349187.64927959,1716714.2760499206,636193.24,Actual
2011-06-03,1053797.4651653008,360115.1212159161,1704524.5447033895,1403779.25,Actual
2011-06-03,1053797.4651653008,360115.1212159161,1704524.5447033895,1178039.0,Actual
2011-06-03,1053797.4651653008,360115.1212159161,1704524.5447033895,1541745.59,Actual
2011-06-03,1053797.4651653008,360115.1212159161,1704524.5447033895,396826.06,Actual
2011-06-03,1053797.4651653008,360115.1212159161,1704524.5447033895,394507.84,Actual
2011-06-03,1053797.4651653008,360115.1212159161,1704524.5447033895,877423.45,Actual
2011-06-03,1053797.4651653008,360115.1212159161,1704524.5447033895,1635078.41,Actual
2011-06-03,1053797.4651653008,360115.1212159161,1704524.5447033895,308950.04,Actual
2011-06-03,1053797.4651653008,360115.1212159161,1704524.5447033895,500381.23,Actual
2011-06-03,1053797.4651653008,360115.1212159161,1704524.5447033895,542295.37,Actual
2011-06-03,1053797.4651653008,360115.1212159161,1704524.5447033895,587004.29,Actual
2011-06-03,1053797.4651653008,360115.1212159161,1704524.5447033895,545109.3,Actual
2011-06-03,1053797.4651653008,360115.1212159161,1704524.5447033895,2079899.47,Actual
2011-06-03,1053797.4651653008,360115.1212159161,1704524.5447033895,630972.15,Actual
2011-06-03,1053797.4651653008,360115.1212159161,1704524.5447033895,1457345.75,Actual
2011-06-03,1053797.4651653008,360115.1212159161,1704524.5447033895,1935593.87,Actual
2011-06-03,1053797.4651653008,360115.1212159161,1704524.5447033895,1430348.1,Actual
2011-06-03,1053797.4651653008,360115.1212159161,1704524.5447033895,1705506.29,Actual
2011-06-03,1053797.4651653008,360115.1212159161,1704524.5447033895,1562161.97,Actual
2011-06-03,1053797.4651653008,360115.1212159161,1704524.5447033895,531080.31,Actual
2011-06-03,1053797.4651653008,360115.1212159161,1704524.5447033895,947229.24,Actual
2011-06-03,1053797.4651653008,360115.1212159161,1704524.5447033895,432808.48,Actual
2011-06-03,1053797.4651653008,360115.1212159161,1704524.5447033895,695396.19,Actual
2011-06-03,1053797.4651653008,360115.1212159161,1704524.5447033895,737551.74,Actual
2011-06-03,1053797.4651653008,360115.1212159161,1704524.5447033895,1167757.0,Actual
2011-06-03,1053797.4651653008,360115.1212159161,1704524.5447033895,970328.68,Actual
2011-06-03,1053797.4651653008,360115.1212159161,1704524.5447033895,1075687.74,Actual
2011-06-03,1053797.4651653008,360115.1212159161,1704524.5447033895,1792210.89,Actual
2011-06-03,1053797.4651653008,360115.1212159161,1704524.5447033895,773878.58,Actual
2011-06-03,1053797.4651653008,360115.1212159161,1704524.5447033895,929222.16,Actual
2011-06-03,1053797.4651653008,360115.1212159161,1704524.5447033895,1554837.62,Actual
2011-06-03,1053797.4651653008,360115.1212159161,1704524.5447033895,2065377.15,Actual
2011-06-03,1053797.4651653008,360115.1212159161,1704524.5447033895,329183.92,Actual
2011-06-03,1053797.4651653008,360115.1212159161,1704524.5447033895,598251.57,Actual
2011-06-03,1053797.4651653008,360115.1212159161,1704524.5447033895,1297584.95,Actual
2011-06-03,1053797.4651653008,360115.1212159161,1704524.5447033895,2182246.69,Actual
2011-06-03,1053797.4651653008,360115.1212159161,1704524.5447033895,1933756.21,Actual
2011-06-03,1053797.4651653008,360115.1212159161,1704524.5447033895,1054454.4,Actual
2011-06-03,1053797.4651653008,360115.1212159161,1704524.5447033895,1343637.0,Actual
2011-06-03,1053797.4651653008,360115.1212159161,1704524.5447033895,2053708.01,Actual
2011-06-03,1053797.4651653008,360115.1212159161,1704524.5447033895,373703.95,Actual
2011-06-03,1053797.4651653008,360115.1212159161,1704524.5447033895,895020.48,Actual
2011-06-03,1053797.4651653008,360115.1212159161,1704524.5447033895,955466.84,Actual
2011-06-03,1053797.4651653008,360115.1212159161,1704524.5447033895,1125169.92,Actual
2011-06-03,1053797.4651653008,360115.1212159161,1704524.5447033895,243477.03,Actual
2011-06-10,1053781.029389949,371921.3408363845,1765950.4623787287,1598643.65,Actual
2011-06-10,1053781.029389949,371921.3408363845,1765950.4623787287,943912.77,Actual
2011-06-10,1053781.029389949,371921.3408363845,1765950.4623787287,984336.04,Actual
2011-06-10,1053781.029389949,371921.3408363845,1765950.4623787287,558431.44,Actual
2011-06-10,1053781.029389949,371921.3408363845,1765950.4623787287,881190.46,Actual
2011-06-10,1053781.029389949,371921.3408363845,1765950.4623787287,996937.95,Actual
2011-06-10,1053781.029389949,371921.3408363845,1765950.4623787287,643041.71,Actual
2011-06-10,1053781.029389949,371921.3408363845,1765950.4623787287,1447028.06,Actual
2011-06-10,1053781.029389949,371921.3408363845,1765950.4623787287,308770.42,Actual
2011-06-10,1053781.029389949,371921.3408363845,1765950.4623787287,2132446.0,Actual
2011-06-10,1053781.029389949,371921.3408363845,1765950.4623787287,258427.39,Actual
2011-06-10,1053781.029389949,371921.3408363845,1765950.4623787287,1467473.63,Actual
2011-06-10,1053781.029389949,371921.3408363845,1765950.4623787287,1094058.68,Actual
2011-06-10,1053781.029389949,371921.3408363845,1765950.4623787287,1817914.71,Actual
2011-06-10,1053781.029389949,371921.3408363845,1765950.4623787287,1929153.16,Actual
2011-06-10,1053781.029389949,371921.3408363845,1765950.4623787287,1588948.32,Actual
2011-06-10,1053781.029389949,371921.3408363845,1765950.4623787287,642679.81,Actual
2011-06-10,1053781.029389949,371921.3408363845,1765950.4623787287,897309.41,Actual
2011-06-10,1053781.029389949,371921.3408363845,1765950.4623787287,381763.02,Actual
2011-06-10,1053781.029389949,371921.3408363845,1765950.4623787287,616701.99,Actual
2011-06-10,1053781.029389949,371921.3408363845,1765950.4623787287,794397.89,Actual
2011-06-10,1053781.029389949,371921.3408363845,1765950.4623787287,2073951.38,Actual
2011-06-10,1053781.029389949,371921.3408363845,1765950.4623787287,374182.04,Actual
2011-06-10,1053781.029389949,371921.3408363845,1765950.4623787287,1740063.1,Actual
2011-06-10,1053781.029389949,371921.3408363845,1765950.4623787287,1425299.37,Actual
2011-06-10,1053781.029389949,371921.3408363845,1765950.4623787287,2135062.04,Actual
2011-06-10,1053781.029389949,371921.3408363845,1765950.4623787287,600952.06,Actual
2011-06-10,1053781.029389949,371921.3408363845,1765950.4623787287,1997816.98,Actual
2011-06-10,1053781.029389949,371921.3408363845,1765950.4623787287,424697.05,Actual
2011-06-10,1053781.029389949,371921.3408363845,1765950.4623787287,814395.17,Actual
2011-06-10,1053781.029389949,371921.3408363845,1765950.4623787287,1044079.2,Actual
2011-06-10,1053781.029389949,371921.3408363845,1765950.4623787287,1339972.83,Actual
2011-06-10,1053781.029389949,371921.3408363845,1765950.4623787287,621099.95,Actual
2011-06-10,1053781.029389949,371921.3408363845,1765950.4623787287,391638.75,Actual
2011-06-10,1053781.029389949,371921.3408363845,1765950.4623787287,1442092.08,Actual
2011-06-10,1053781.029389949,371921.3408363845,1765950.4623787287,509647.25,Actual
2011-06-10,1053781.029389949,371921.3408363845,1765950.4623787287,855130.21,Actual
2011-06-10,1053781.029389949,371921.3408363845,1765950.4623787287,1314626.75,Actual
2011-06-10,1053781.029389949,371921.3408363845,1765950.4623787287,1311690.11,Actual
2011-06-10,1053781.029389949,371921.3408363845,1765950.4623787287,550076.32,Actual
2011-06-10,1053781.029389949,371921.3408363845,1765950.4623787287,304984.14,Actual
2011-06-10,1053781.029389949,371921.3408363845,1765950.4623787287,1373841.91,Actual
2011-06-10,1053781.029389949,371921.3408363845,1765950.4623787287,1239741.34,Actual
2011-06-10,1053781.029389949,371921.3408363845,1765950.4623787287,1060868.49,Actual
2011-06-10,1053781.029389949,371921.3408363845,1765950.4623787287,740259.63,Actual
2011-06-17,1062465.8445077653,347262.43883037753,1746202.87655053,525132.36,Actual
2011-06-17,1062465.8445077653,347262.43883037753,1746202.87655053,1192031.38,Actual
2011-06-17,1062465.8445077653,347262.43883037753,1746202.87655053,665781.74,Actual
2011-06-17,1062465.8445077653,347262.43883037753,1746202.87655053,717373.43,Actual
2011-06-17,1062465.8445077653,347262.43883037753,1746202.87655053,971422.67,Actual
2011-06-17,1062465.8445077653,347262.43883037753,1746202.87655053,981646.46,Actual
2011-06-17,1062465.8445077653,347262.43883037753,1746202.87655053,811153.67,Actual
2011-06-17,1062465.8445077653,347262.43883037753,1746202.87655053,394645.25,Actual
2011-06-17,1062465.8445077653,347262.43883037753,1746202.87655053,546675.65,Actual
2011-06-17,1062465.8445077653,347262.43883037753,1746202.87655053,356797.0,Actual
2011-06-17,1062465.8445077653,347262.43883037753,1746202.87655053,300255.87,Actual
2011-06-17,1062465.8445077653,347262.43883037753,1746202.87655053,1814740.09,Actual
2011-06-17,1062465.8445077653,347262.43883037753,1746202.87655053,968258.09,Actual
2011-06-17,1062465.8445077653,347262.43883037753,1746202.87655053,435481.03,Actual
2011-06-17,1062465.8445077653,347262.43883037753,1746202.87655053,1320359.23,Actual
2011-06-17,1062465.8445077653,347262.43883037753,1746202.87655053,1289151.84,Actual
2011-06-17,1062465.8445077653,347262.43883037753,1746202.87655053,536914.17,Actual
2011-06-17,1062465.8445077653,347262.43883037753,1746202.87655053,828594.86,Actual
2011-06-17,1062465.8445077653,347262.43883037753,1746202.87655053,1451392.67,Actual
2011-06-17,1062465.8445077653,347262.43883037753,1746202.87655053,1268503.49,Actual
2011-06-17,1062465.8445077653,347262.43883037753,1746202.87655053,1491039.14,Actual
2011-06-17,1062465.8445077653,347262.43883037753,1746202.87655053,238172.66,Actual
2011-06-17,1062465.8445077653,347262.43883037753,1746202.87655053,1470520.83,Actual
2011-06-17,1062465.8445077653,347262.43883037753,1746202.87655053,894686.67,Actual
2011-06-17,1062465.8445077653,347262.43883037753,1746202.87655053,823220.43,Actual
2011-06-17,1062465.8445077653,347262.43883037753,1746202.87655053,922048.41,Actual
2011-06-17,1062465.8445077653,347262.43883037753,1746202.87655053,986504.93,Actual
2011-06-17,1062465.8445077653,347262.43883037753,1746202.87655053,1817934.76,Actual
2011-06-17,1062465.8445077653,347262.43883037753,1746202.87655053,2065191.27,Actual
2011-06-17,1062465.8445077653,347262.43883037753,1746202.87655053,2086433.49,Actual
2011-06-17,1062465.8445077653,347262.43883037753,1746202.87655053,610991.35,Actual
2011-06-17,1062465.8445077653,347262.43883037753,1746202.87655053,1045859.39,Actual
2011-06-17,1062465.8445077653,347262.43883037753,1746202.87655053,403423.34,Actual
2011-06-17,1062465.8445077653,347262.43883037753,1746202.87655053,1622150.33,Actual
2011-06-17,1062465.8445077653,347262.43883037753,1746202.87655053,1418973.62,Actual
2011-06-17,1062465.8445077653,347262.43883037753,1746202.87655053,2141210.62,Actual
2011-06-17,1062465.8445077653,347262.43883037753,1746202.87655053,1337506.74,Actual
2011-06-17,1062465.8445077653,347262.43883037753,1746202.87655053,304811.82,Actual
2011-06-17,1062465.8445077653,347262.43883037753,1746202.87655053,639928.85,Actual
2011-06-17,1062465.8445077653,347262.43883037753,1746202.87655053,1953771.99,Actual
2011-06-17,1062465.8445077653,347262.43883037753,1746202.87655053,1532114.86,Actual
2011-06-17,1062465.8445077653,347262.43883037753,1746202.87655053,581546.23,Actual
2011-06-17,1062465.8445077653,347262.43883037753,1746202.87655053,558671.14,Actual
2011-06-17,1062465.8445077653,347262.43883037753,1746202.87655053,1042454.61,Actual
2011-06-17,1062465.8445077653,347262.43883037753,1746202.87655053,2082083.34,Actual
2011-06-24,1069322.3382957967,343882.1138465566,1735193.9758883885,2069523.52,Actual
2011-06-24,1069322.3382957967,343882.1138465566,1735193.9758883885,699270.1,Actual
2011-06-24,1069322.3382957967,343882.1138465566,1735193.9758883885,501780.66,Actual
2011-06-24,1069322.3382957967,343882.1138465566,1735193.9758883885,762861.78,Actual
2011-06-24,1069322.3382957967,343882.1138465566,1735193.9758883885,1208809.34,Actual
2011-06-24,1069322.3382957967,343882.1138465566,1735193.9758883885,1438830.15,Actual
2011-06-24,1069322.3382957967,343882.1138465566,1735193.9758883885,771298.98,Actual
2011-06-24,1069322.3382957967,343882.1138465566,1735193.9758883885,1163869.52,Actual
2011-06-24,1069322.3382957967,343882.1138465566,1735193.9758883885,2008344.92,Actual
2011-06-24,1069322.3382957967,343882.1138465566,1735193.9758883885,1434036.18,Actual
2011-06-24,1069322.3382957967,343882.1138465566,1735193.9758883885,849397.57,Actual
2011-06-24,1069322.3382957967,343882.1138465566,1735193.9758883885,238433.53,Actual
2011-06-24,1069322.3382957967,343882.1138465566,1735193.9758883885,569105.03,Actual
2011-06-24,1069322.3382957967,343882.1138465566,1735193.9758883885,422715.74,Actual
2011-06-24,1069322.3382957967,343882.1138465566,1735193.9758883885,1244381.98,Actual
2011-06-24,1069322.3382957967,343882.1138465566,1735193.9758883885,302881.64,Actual
2011-06-24,1069322.3382957967,343882.1138465566,1735193.9758883885,296765.59,Actual
2011-06-24,1069322.3382957967,343882.1138465566,1735193.9758883885,1790925.8,Actual
2011-06-24,1069322.3382957967,343882.1138465566,1735193.9758883885,1304850.67,Actual
2011-06-24,1069322.3382957967,343882.1138465566,1735193.9758883885,1012584.2,Actual
2011-06-24,1069322.3382957967,343882.1138465566,1735193.9758883885,1811455.15,Actual
2011-06-24,1069322.3382957967,343882.1138465566,1735193.9758883885,1440785.7,Actual
2011-06-24,1069322.3382957967,343882.1138465566,1735193.9758883885,1711813.13,Actual
2011-06-24,1069322.3382957967,343882.1138465566,1735193.9758883885,640043.97,Actual
2011-06-24,1069322.3382957967,343882.1138465566,1735193.9758883885,1363167.95,Actual
2011-06-24,1069322.3382957967,343882.1138465566,1735193.9758883885,545368.17,Actual
2011-06-24,1069322.3382957967,343882.1138465566,1735193.9758883885,354078.95,Actual
2011-06-24,1069322.3382957967,343882.1138465566,1735193.9758883885,864881.24,Actual
2011-06-24,1069322.3382957967,343882.1138465566,1735193.9758883885,1254587.84,Actual
2011-06-24,1069322.3382957967,343882.1138465566,1735193.9758883885,360009.94,Actual
2011-06-24,1069322.3382957967,343882.1138465566,1735193.9758883885,1056478.65,Actual
2011-06-24,1069322.3382957967,343882.1138465566,1735193.9758883885,2009163.08,Actual
2011-06-24,1069322.3382957967,343882.1138465566,1735193.9758883885,385520.71,Actual
2011-06-24,1069322.3382957967,343882.1138465566,1735193.9758883885,997282.75,Actual
2011-06-24,1069322.3382957967,343882.1138465566,1735193.9758883885,920719.98,Actual
2011-06-24,1069322.3382957967,343882.1138465566,1735193.9758883885,997474.93,Actual
2011-06-24,1069322.3382957967,343882.1138465566,1735193.9758883885,604925.08,Actual
2011-06-24,1069322.3382957967,343882.1138465566,1735193.9758883885,1950826.32,Actual
2011-06-24,1069322.3382957967,343882.1138465566,1735193.9758883885,1543365.9,Actual
2011-06-24,1069322.3382957967,343882.1138465566,1735193.9758883885,1375962.46,Actual
2011-06-24,1069322.3382957967,343882.1138465566,1735193.9758883885,656594.95,Actual
2011-06-24,1069322.3382957967,343882.1138465566,1735193.9758883885,977103.64,Actual
2011-06-24,1069322.3382957967,343882.1138465566,1735193.9758883885,509276.22,Actual
2011-06-24,1069322.3382957967,343882.1138465566,1735193.9758883885,538745.93,Actual
2011-06-24,1069322.3382957967,343882.1138465566,1735193.9758883885,923795.04,Actual
2011-07-01,1061032.0873549378,361354.5910418396,1737209.1347158712,537064.03,Actual
2011-07-01,1061032.0873549378,361354.5910418396,1737209.1347158712,883683.35,Actual
2011-07-01,1061032.0873549378,361354.5910418396,1737209.1347158712,1297472.06,Actual
2011-07-01,1061032.0873549378,361354.5910418396,1737209.1347158712,1492507.44,Actual
2011-07-01,1061032.0873549378,361354.5910418396,1737209.1347158712,226702.36,Actual
2011-07-01,1061032.0873549378,361354.5910418396,1737209.1347158712,368962.72,Actual
2011-07-01,1061032.0873549378,361354.5910418396,1737209.1347158712,874453.88,Actual
2011-07-01,1061032.0873549378,361354.5910418396,1737209.1347158712,387334.04,Actual
2011-07-01,1061032.0873549378,361354.5910418396,1737209.1347158712,2048035.74,Actual
2011-07-01,1061032.0873549378,361354.5910418396,1737209.1347158712,354270.77,Actual
2011-07-01,1061032.0873549378,361354.5910418396,1737209.1347158712,1070119.09,Actual
2011-07-01,1061032.0873549378,361354.5910418396,1737209.1347158712,608737.56,Actual
2011-07-01,1061032.0873549378,361354.5910418396,1737209.1347158712,1429829.36,Actual
2011-07-01,1061032.0873549378,361354.5910418396,1737209.1347158712,315273.08,Actual
2011-07-01,1061032.0873549378,361354.5910418396,1737209.1347158712,428782.38,Actual
2011-07-01,1061032.0873549378,361354.5910418396,1737209.1347158712,327093.89,Actual
2011-07-01,1061032.0873549378,361354.5910418396,1737209.1347158712,704344.21,Actual
2011-07-01,1061032.0873549378,361354.5910418396,1737209.1347158712,1048866.3,Actual
2011-07-01,1061032.0873549378,361354.5910418396,1737209.1347158712,1751369.75,Actual
2011-07-01,1061032.0873549378,361354.5910418396,1737209.1347158712,1462731.93,Actual
2011-07-01,1061032.0873549378,361354.5910418396,1737209.1347158712,784639.12,Actual
2011-07-01,1061032.0873549378,361354.5910418396,1737209.1347158712,517021.3,Actual
2011-07-01,1061032.0873549378,361354.5910418396,1737209.1347158712,1694551.15,Actual
2011-07-01,1061032.0873549378,361354.5910418396,1737209.1347158712,1077491.68,Actual
2011-07-01,1061032.0873549378,361354.5910418396,1737209.1347158712,1445596.61,Actual
2011-07-01,1061032.0873549378,361354.5910418396,1737209.1347158712,1949983.93,Actual
2011-07-01,1061032.0873549378,361354.5910418396,1737209.1347158712,1866243.0,Actual
2011-07-01,1061032.0873549378,361354.5910418396,1737209.1347158712,1333347.78,Actual
2011-07-01,1061032.0873549378,361354.5910418396,1737209.1347158712,2053165.41,Actual
2011-07-01,1061032.0873549378,361354.5910418396,1737209.1347158712,940554.34,Actual
2011-07-01,1061032.0873549378,361354.5910418396,1737209.1347158712,1319054.57,Actual
2011-07-01,1061032.0873549378,361354.5910418396,1737209.1347158712,2074668.19,Actual
2011-07-01,1061032.0873549378,361354.5910418396,1737209.1347158712,506343.83,Actual
2011-07-01,1061032.0873549378,361354.5910418396,1737209.1347158712,1488538.09,Actual
2011-07-01,1061032.0873549378,361354.5910418396,1737209.1347158712,586781.78,Actual
2011-07-01,1061032.0873549378,361354.5910418396,1737209.1347158712,2051533.53,Actual
2011-07-01,1061032.0873549378,361354.5910418396,1737209.1347158712,911106.22,Actual
2011-07-01,1061032.0873549378,361354.5910418396,1737209.1347158712,791495.25,Actual
2011-07-01,1061032.0873549378,361354.5910418396,1737209.1347158712,961993.34,Actual
2011-07-01,1061032.0873549378,361354.5910418396,1737209.1347158712,674669.16,Actual
2011-07-01,1061032.0873549378,361354.5910418396,1737209.1347158712,706206.86,Actual
2011-07-01,1061032.0873549378,361354.5910418396,1737209.1347158712,1371889.27,Actual
2011-07-01,1061032.0873549378,361354.5910418396,1737209.1347158712,567114.6,Actual
2011-07-01,1061032.0873549378,361354.5910418396,1737209.1347158712,1199845.29,Actual
2011-07-01,1061032.0873549378,361354.5910418396,1737209.1347158712,1087051.26,Actual
2011-07-08,1039908.8694740209,308484.92995800363,1768208.6598288359,535983.13,Actual
2011-07-08,1039908.8694740209,308484.92995800363,1768208.6598288359,1465489.75,Actual
2011-07-08,1039908.8694740209,308484.92995800363,1768208.6598288359,1534849.64,Actual
2011-07-08,1039908.8694740209,308484.92995800363,1768208.6598288359,310804.93,Actual
2011-07-08,1039908.8694740209,308484.92995800363,1768208.6598288359,295339.01,Actual
2011-07-08,1039908.8694740209,308484.92995800363,1768208.6598288359,1017050.65,Actual
2011-07-08,1039908.8694740209,308484.92995800363,1768208.6598288359,489059.93,Actual
2011-07-08,1039908.8694740209,308484.92995800363,1768208.6598288359,1709373.62,Actual
2011-07-08,1039908.8694740209,308484.92995800363,1768208.6598288359,635118.48,Actual
2011-07-08,1039908.8694740209,308484.92995800363,1768208.6598288359,1423144.47,Actual
2011-07-08,1039908.8694740209,308484.92995800363,1768208.6598288359,1567340.07,Actual
2011-07-08,1039908.8694740209,308484.92995800363,1768208.6598288359,1379488.05,Actual
2011-07-08,1039908.8694740209,308484.92995800363,1768208.6598288359,1110244.52,Actual
2011-07-08,1039908.8694740209,308484.92995800363,1768208.6598288359,2000055.27,Actual
2011-07-08,1039908.8694740209,308484.92995800363,1768208.6598288359,419764.37,Actual
2011-07-08,1039908.8694740209,308484.92995800363,1768208.6598288359,1338862.58,Actual
2011-07-08,1039908.8694740209,308484.92995800363,1768208.6598288359,1853161.99,Actual
2011-07-08,1039908.8694740209,308484.92995800363,1768208.6598288359,768718.11,Actual
2011-07-08,1039908.8694740209,308484.92995800363,1768208.6598288359,2123787.79,Actual
2011-07-08,1039908.8694740209,308484.92995800363,1768208.6598288359,926934.57,Actual
2011-07-08,1039908.8694740209,308484.92995800363,1768208.6598288359,593234.27,Actual
2011-07-08,1039908.8694740209,308484.92995800363,1768208.6598288359,634634.66,Actual
2011-07-08,1039908.8694740209,308484.92995800363,1768208.6598288359,734099.4,Actual
2011-07-08,1039908.8694740209,308484.92995800363,1768208.6598288359,915064.22,Actual
2011-07-08,1039908.8694740209,308484.92995800363,1768208.6598288359,861965.12,Actual
2011-07-08,1039908.8694740209,308484.92995800363,1768208.6598288359,698529.64,Actual
2011-07-08,1039908.8694740209,308484.92995800363,1768208.6598288359,1334627.96,Actual
2011-07-08,1039908.8694740209,308484.92995800363,1768208.6598288359,1048802.62,Actual
2011-07-08,1039908.8694740209,308484.92995800363,1768208.6598288359,395146.24,Actual
2011-07-08,1039908.8694740209,308484.92995800363,1768208.6598288359,943717.38,Actual
2011-07-08,1039908.8694740209,308484.92995800363,1768208.6598288359,827717.85,Actual
2011-07-08,1039908.8694740209,308484.92995800363,1768208.6598288359,262717.71,Actual
2011-07-08,1039908.8694740209,308484.92995800363,1768208.6598288359,1699708.38,Actual
2011-07-08,1039908.8694740209,308484.92995800363,1768208.6598288359,1133807.03,Actual
2011-07-08,1039908.8694740209,308484.92995800363,1768208.6598288359,547586.07,Actual
2011-07-08,1039908.8694740209,308484.92995800363,1768208.6598288359,1459655.85,Actual
2011-07-08,1039908.8694740209,308484.92995800363,1768208.6598288359,2021699.38,Actual
2011-07-08,1039908.8694740209,308484.92995800363,1768208.6598288359,377464.62,Actual
2011-07-08,1039908.8694740209,308484.92995800363,1768208.6598288359,2066541.86,Actual
2011-07-08,1039908.8694740209,308484.92995800363,1768208.6598288359,1414564.53,Actual
2011-07-08,1039908.8694740209,308484.92995800363,1768208.6598288359,651147.83,Actual
2011-07-08,1039908.8694740209,308484.92995800363,1768208.6598288359,1107366.06,Actual
